ID,NAME
3459,FOCOS
3460,FOCSI
3461,FOCUL
3462,FODRA
3463,FODRE
3464,FOEHN
3465,FOENE
3466,FOHNE
3467,FOIAI
3468,FOIAM
3469,FOIAU
3470,FOILE
3471,FOIND
3472,FOIOS
3473,FOIRA
3474,FOIRE
3475,FOIRI
3476,FOISE
3477,FOISI
3478,FOITA
3479,FOITE
3480,FOITI
3481,FOIUL
3482,FOLIA
3483,FOLIE
3484,FOLII
3485,FOLIO
3486,FOLIU
3487,FOLOS
3488,FONDA
3489,FONDU
3490,FONEM
3491,FONFI
3492,FONIA
3493,FONIC
3494,FONIE
3495,FONII
3496,FONON
3497,FONTA
3498,FONTE
3499,FONUL
3500,FORAI
3501,FORAJ
3502,FORAM
3503,FORAS
3504,FORAT
3505,FORAU
3506,FOREZ
3507,FORJA
3508,FORJE
3509,FORMA
3510,FORME
3511,FORTA
3512,FORTE
3513,FORUL
3514,FORUM
3515,FOSAI
3516,FOSEI
3517,FOSIL
3518,FOSNI
3519,FOSTA
3520,FOSTE
3521,FOSTI
3522,FOTEI
3523,FOTEL
3524,FOTII
3525,FOTON
3526,FOTUL
3527,FOXUL
3528,FRAGA
3529,FRAGI
3530,FRAHT
3531,FRAIE
3532,FRANA
3533,FRANC
3534,FRANE
3535,FRANG
3536,FRANJ
3537,FRANS
3538,FRANT
3539,FRAPA
3540,FRATE
3541,FRATI
3542,FRAUL
3543,FRAZA
3544,FRAZE
3545,FRECA
3546,FRECE
3547,FRECI
3548,FREON
3549,FRETA
3550,FRETE
3551,FREZA
3552,FREZE
3553,FRICA
3554,FRICI
3555,FRIGA
3556,FRIGE
3557,FRIGI
3558,FRIPT
3559,FRIZA
3560,FRIZE
3561,FRONT
3562,FROTA
3563,FRUCT
3564,FRUPT
3565,FRUST
3566,FTORI
3567,FUCUS
3568,FUDUL
3569,FUFEI
3570,FUGAR
3571,FUGEA
3572,FUGII
3573,FUGIM
3574,FUGIT
3575,FUGOS
3576,FUGUI
3577,FUIOR
3578,FULAR
3579,FULAT
3580,FULAU
3581,FULEE
3582,FULEU
3583,FULGI
3584,FULIA
3585,FULIE
3586,FULII
3587,FULUL
3588,FUMAI
3589,FUMAM
3590,FUMAR
3591,FUMAT
3592,FUMAU
3593,FUMEZ
3594,FUMUI
3595,FUMUL
3596,FUNDA
3597,FUNDE
3598,FUNGA
3599,FUNGI
3600,FUNIA
3601,FUNIE
3602,FUNII
3603,FUNTI
3604,FUNZI
3605,FUOCO
3606,FURAI
3607,FURAJ
3608,FURAM
3609,FURAN
3610,FURAT
3611,FURAU
3612,FURCA
3613,FURCI
3614,FURDA
3615,FURIA
3616,FURIE
3617,FURII
3618,FURIS
3619,FUROU
3620,FURUL
3621,FUSAR
3622,FUSEI
3623,FUSTA
3624,FUSTE
3625,FUSTI
3626,FUSUL
3627,FUTIL
3628,FUXUL
3629,FUZEE
3630,FUZEL
3631,FUZEN
3632,FUZIT
3633,GABIA
3634,GABIE
3635,GABII
3636,GABJA
3637,GABJE
3638,GABJI
3639,GABRO
3640,GABUI
3641,GACEA
3642,GACII
3643,GACIM
3644,GACIT
3645,GADEA
3646,GADEI
3647,GADIL
3648,GAELI
3649,GAFAI
3650,GAFAM
3651,GAFAT
3652,GAFAU
3653,GAFEI
3654,GAFEZ
3655,GAGAI
3656,GAGAT
3657,GAGIC
3658,GAGII
3659,GAGIU
3660,GAGUL
3661,GAIAC
3662,GAIAL
3663,GAIBE
3664,GAICA
3665,GAICI
3666,GAIDA
3667,GAIDE
3668,GAILE
3669,GAINA
3670,GAINI
3671,GAITA
3672,GAITE
3673,GAIZA
3674,GAIZE
3675,GAJAI
3676,GAJUL
3677,GALBA
3678,GALBE
3679,GALCA
3680,GALCI
3681,GALEI
3682,GALES
3683,GALET
3684,GALEZ
3685,GALIC
3686,GALII
3687,GALIS
3688,GALIU
3689,GALMA
3690,GALME
3691,GALON
3692,GALOP
3693,GALOS
3694,GALUL
3695,GAMAN
3696,GAMBA
3697,GAMBE
3698,GAMEI
3699,GAMET
3700,GANAS
3701,GANDI
3702,GANGA
3703,GANGE
3704,GANJI
3705,GAOCI
3706,GARAI
3707,GARAJ
3708,GARAM
3709,GARAT
3710,GARAU
3711,GARDA
3712,GAREZ
3713,GARII
3714,GARLA
3715,GARLE
3716,GAROU
3717,GARZI
3718,GASCA
3719,GASEA
3720,GASEI
3721,GASII
3722,GASIM
3723,GASIT
3724,GASTE
3725,GASTI
3726,GASUL
3727,GATAI
3728,GATAM
3729,GATAR
3730,GATAT
3731,GATAU
3732,GATEA
3733,GATEI
3734,GATEJ
3735,GATER
3736,GATEZ
3737,GATII
3738,GATIM
3739,GATIT
3740,GATOS
3741,GATUI
3742,GATUL
3743,GAUNA
3744,GAUNI
3745,GAURA
3746,GAURI
3747,GAUSI
3748,GAUSS
3749,GAVAJ
3750,GAVAN
3751,GAZAI
3752,GAZAM
3753,GAZAR
3754,GAZAT
3755,GAZAU
3756,GAZDA
3757,GAZDE
3758,GAZEI
3759,GAZEL
3760,GAZEU
3761,GAZEZ
3762,GAZII
3763,GAZON
3764,GAZOS
3765,GAZUL
3766,GEABA
3767,GEACA
3768,GEALA
3769,GEALE
3770,GEAMA
3771,GEANA
3772,GEBEA
3773,GECII
3774,GECKO
3775,GELEP
3776,GELIV
3777,GELOS
3778,GELUI
3779,GELUL
3780,GEMAT
3781,GEMEA
3782,GEMEI
3783,GEMEM
3784,GEMEN
3785,GEMET
3786,GEMIN
3787,GEMUI
3788,GEMUL
3789,GEMUT
3790,GENAT
3791,GENEI
3792,GENIC
3793,GENII
3794,GENIU
3795,GENOL
3796,GENOM
3797,GENTI
3798,GENUL
3799,GEODA
3800,GEODE
3801,GEOID
3802,GEPID
3803,GERAH
3804,GERAI
3805,GERAM
3806,GERAR
3807,GERAT
3808,GERAU
3809,GERET
3810,GEREZ
3811,GERID
3812,GEROS
3813,GERUI
3814,GERUL
3815,GETEI
3816,GETIC
3817,GETII
3818,GETUL
3819,GHEBA
3820,GHEBE
3821,GHEME
3822,GHETE
3823,GHETI
3824,GHETO
3825,GHICI
3826,GHIDA
3827,GHIDE
3828,GHIDI
3829,GHILI
3830,GHINT
3831,GHIOB
3832,GHIOC
3833,GHIOL
3834,GHIOS
3835,GHIPS
3836,GHIUJ
3837,GHIUL
3838,GHIZD
3839,GHIZI
3840,GIACA
3841,GIACE
3842,GIBON
3843,GIGAI
3844,GIGEA
3845,GIGUL
3846,GIMIA
3847,GIMIE
3848,GIMII
3849,GINEA
3850,GINII
3851,GINIM
3852,GINIT
3853,GINTA
3854,GINTE
3855,GINTI
3856,GINUL
3857,GIRAI
3858,GIRAM
3859,GIRAT
3860,GIRAU
3861,GIREZ
3862,GIRUL
3863,GIRUS
3864,GITAN
3865,GLAJA
3866,GLAJI
3867,GLAND
3868,GLANT
3869,GLASA
3870,GLENC
3871,GLIEI
3872,GLIOM
3873,GLISA
3874,GLOBI
3875,GLODI
3876,GLONT
3877,GLOSA
3878,GLOSE
3879,GLOTA
3880,GLOTE
3881,GLUGA
3882,GLUGI
3883,GLUMA
3884,GLUME
3885,GLUMI
3886,GNAIS
3887,GNOMI
3888,GNUUL
3889,GOALA
3890,GOALE
3891,GOANA
3892,GOANE
3893,GOBAI
3894,GODAC
3895,GODEN
3896,GODEU
3897,GODIA
3898,GODIE
3899,GODII
3900,GODIN
3901,GOFRA
3902,GOGEA
3903,GOGII
3904,GOGIM
3905,GOGIT
3906,GOGON
3907,GOGUL
3908,GOLAN
3909,GOLAS
3910,GOLEA
3911,GOLII
3912,GOLIM
3913,GOLIT
3914,GOLUL
3915,GOLUT
3916,GOMAJ
3917,GOMEI
3918,GOMOS
3919,GONAS
3920,GONEA
3921,GONII
3922,GONIM
3923,GONIO
3924,GONIT
3925,GOPAC
3926,GORUN
3927,GOTCA
3928,GOTCE
3929,GOTIC
3930,GOTII
3931,GOTUL
3932,GOZUL
3933,GRABA
3934,GRABE
3935,GRABI
3936,GRADA
3937,GRADE
3938,GRAFE
3939,GRAFI
3940,GRAIA
3941,GRAIE
3942,GRAII
3943,GRAIM
3944,GRAIT
3945,GRAJD
3946,GRAME
3947,GRANE
3948,GRAPA
3949,GRAPE
3950,GRASA
3951,GRASE
3952,GRASI
3953,GRATA
3954,GRAUL
3955,GRAUR
3956,GRAVA
3957,GRAVE
3958,GRAVI
3959,GREAI
3960,GREAM
3961,GREAT
3962,GREAU
3963,GRECE
3964,GRECI
3965,GREEZ
3966,GREFA
3967,GREFE
3968,GREFI
3969,GREII
3970,GRELE
3971,GRENA
3972,GREOI
3973,GRESA
3974,GRESI
3975,GRETE
3976,GRETI
3977,GREUL
3978,GREVA
3979,GREVE
3980,GRIER
3981,GRIFA
3982,GRIFE
3983,GRIJA
3984,GRIJI
3985,GRILA
3986,GRILE
3987,GRILL
3988,GRIMA
3989,GRIME
3990,GRIND
3991,GRIPA
3992,GRIPE
3993,GRIUL
3994,GRIVA
3995,GRIVE
3996,GRIVI
3997,GRIZA
3998,GRIZU
3999,GROBA
4000,GROBE
4001,GROBI
4002,GROFI
4003,GROMI
4004,GROOM
4005,GROPI
4006,GROSI
4007,GROTA
4008,GROTE
4009,GRUIA
4010,GRUIE
4011,GRUND
4012,GRUNZ
4013,GRUPA
4014,GRUPE
4015,GUANO
4016,GUARD
4017,GUASA
4018,GUASE
4019,GUBAV
4020,GUBEI
4021,GUDUR
4022,GUELF
4023,GUITA
4024,GUITE
4025,GUJON
4026,GULAG
4027,GULAS
4028,GULER
4029,GULIA
4030,GULIE
4031,GULII
4032,GUMAI
4033,GUMAJ
4034,GUMAM
4035,GUMAT
4036,GUMAU
4037,GUMEI
4038,GUMEZ
4039,GUNOI
4040,GUPEI
4041,GURAI
4042,GURES
4043,GURII
4044,GURMA
4045,GURME
4046,GURNA
4047,GURNE
4048,GURUI
4049,GURUL
4050,GURUT
4051,GUSAT
4052,GUSEU
4053,GUSII
4054,GUSTA
4055,GUSTE
4056,GUSTI
4057,GUTEI
4058,GUTOS
4059,GUTUI
4060,GUVID
4061,GUZII
4062,GUZLA
4063,GUZLE
4064,GUZUL
4065,HABAN
4066,HABAR
4067,HABUC
4068,HACAI
4069,HACUI
4070,HACUL
4071,HADEI
4072,HADES
4073,HADUL
4074,HAGII
4075,HAGIU
4076,HAHAM
4077,HAIAI
4078,HAIAM
4079,HAIAU
4080,HAIDA
4081,HAIDE
4082,HAIKU
4083,HAINA
4084,HAIND
4085,HAINE
4086,HAINI
4087,HAIOS
4088,HAIRA
4089,HAIRE
4090,HAIRI
4091,HAISA
4092,HAISE
4093,HAISI
4094,HAITA
4095,HAITE
4096,HAITI
4097,HAIUL
4098,HALAJ
4099,HALAL
4100,HALAT
4101,HALAU
4102,HALBA
4103,HALBE
4104,HALCA
4105,HALCI
4106,HALDA
4107,HALDE
4108,HALEA
4109,HALEI
4110,HALFI
4111,HALII
4112,HALIM
4113,HALIT
4114,HALON
4115,HALOR
4116,HALOU
4117,HALTA
4118,HALTE
4119,HALUL
4120,HALVA
4121,HAMAC
4122,HAMAI
4123,HAMAL
4124,HAMEI
4125,HAMIS
4126,HAMIT
4127,HAMUI
4128,HAMUL
4129,HAMUT
4130,HANAP
4131,HANAT
4132,HANII
4133,HANSA
4134,HANSE
4135,HANTA
4136,HANTE
4137,HANUL
4138,HAPAI
4139,HAPAX
4140,HAPCA
4141,HAPCI
4142,HAPLE
4143,HAPUL
4144,HARAC
4145,HARAG
4146,HARAI
4147,HARAM
4148,HARAP
4149,HARAU
4150,HARCA
4151,HARCI
4152,HAREI
4153,HAREM
4154,HARES
4155,HARFA
4156,HARFE
4157,HARPA
4158,HARPE
4159,HARSA
4160,HARSI
4161,HARTA
4162,HARTE
4163,HARTI
4164,HARUL
4165,HASAI
4166,HASCA
4167,HASEU
4168,HASIS
4169,HASMA
4170,HASME
4171,HASTI
4172,HATAI
4173,HATAN
4174,HATAR
4175,HATAS
4176,HATEA
4177,HATIA
4178,HATIE
4179,HATII
4180,HATIM
4181,HATIS
4182,HATIT
4183,HATRA
4184,HATRE
4185,HATRI
4186,HATRU
4187,HATUI
4188,HATUL
4189,HAUIA
4190,HAUIE
4191,HAUII
4192,HAUIM
4193,HAUIT
4194,HAULI
4195,HAURI
4196,HAVAI
4197,HAVAJ
4198,HAVAM
4199,HAVAN
4200,HAVAT
4201,HAVAU
4202,HAVEZ
4203,HAVRA
4204,HAVRE
4205,HAVUZ
4206,HAZEA
4207,HAZII
4208,HAZIM
4209,HAZIT
4210,HAZNA
4211,HAZNE
4212,HAZUL
4213,HEAVY
4214,HECHT
4215,HEDER
4216,HEHEI
4217,HEIUL
4218,HELGE
4219,HELGI
4220,HELII
4221,HELIO
4222,HELIU
4223,HELUL
4224,HEMUL
4225,HENDS
4226,HENRI
4227,HENRY
4228,HEPAR
4229,HERMA
4230,HERME
4231,HERSA
4232,HERSE
4233,HERTZ
4234,HERUL
4235,HEVEA
4236,HEXAN
4237,HIADA
4238,HIADE
4239,HIBEI
4240,HICAI
4241,HIDOS
4242,HIDRA
4243,HIDRE
4244,HIDRO
4245,HIENA
4246,HIENE
4247,HIERB
4248,HIFEI
4249,HILAR
4250,HILEA
4251,HILER
4252,HILOT
4253,HILUL
4254,HIMEN
4255,HINDI
4256,HIOID
4257,HIOLA
4258,HIPER
4259,HIPIC
4260,HIPPY
4261,HIRTA
4262,HIRTE
4263,HITIT
4264,HITUL
4265,HLEAB
4266,HLIZI
4267,HOATA
4268,HOATE
4269,HOBAC
4270,HOBAI
4271,HOBAN
4272,HOBBY
4273,HOBOT
4274,HODEI
4275,HOGAS
4276,HOGEA
4277,HOGEI
4278,HOGII
4279,HOHER
4280,HOHOT
4281,HOJMA
4282,HOLBA
4283,HOLCA
4284,HOLCI
4285,HOLDA
4286,HOLDE
4287,HOLEI
4288,HOLIA
4289,HOLIE
4290,HOLII
4291,HOLUL
4292,HOMAR
4293,HONUI
4294,HONUL
4295,HOPAI
4296,HOPUL
4297,HORAI
4298,HORAM
4299,HORAT
4300,HORAU
4301,HORDA
4302,HORDE
4303,HOREA
4304,HOREI
4305,HORET
4306,HORII
4307,HORIM
4308,HORIT
4309,HORST
4310,HORUL
4311,HOTAR
4312,HOTEA
4313,HOTEI
4314,HOTEL
4315,HOTIA
4316,HOTIE
4317,HOTII
4318,HOTIM
4319,HOTIS
4320,HOTIT
4321,HOTUL
4322,HOUSE
4323,HRANA
4324,HRANE
4325,HRANI
4326,HRAPI
4327,HREAN
4328,HRIBI
4329,HRUBA
4330,HRUBE
4331,HUCII
4332,HUCUL
4333,HUDEI
4334,HUHUR
4335,HUIAU
4336,HUIET
4337,HUILA
4338,HUILE
4339,HUIND
4340,HUIRA
4341,HUIRE
4342,HUIRI
4343,HUISE
4344,HUITA
4345,HUITE
4346,HUITI
4347,HUIUM
4348,HULEA
4349,HULEI
4350,HULII
4351,HULIM
4352,HULIT
4353,HULPE
4354,HULPI
4355,HULUB
4356,HULUI
4357,HUMEI
4358,HUMIC
4359,HUMOR
4360,HUMOS
4361,HUMUI
4362,HUMUS
4363,HUNII
4364,HUNUL
4365,HURAL
4366,HURCA
4367,HURCI
4368,HUREZ
4369,HURIA
4370,HURIE
4371,HURII
4372,HURON
4373,HURTA
4374,HURTE
4375,HURUI
4376,HUSAR
4377,HUSAS
4378,HUSCA
4379,HUSEI
4380,HUSIT
4381,HUSOS
4382,HUSTE
4383,HUSTI
4384,HUTAN
4385,HUTUL
4386,HUTUT
4387,HUZUR
4388,IACEI
4389,IACII
4390,IACUL
4391,IADES
4392,IADUL
4393,IAMBI
4394,IARBA
4395,IARNA
4396,IARTA
4397,IARZI
4398,IASCA
4399,IASTA
4400,IASTE
4401,IATAC
4402,IAURT
4403,IAVAS
4404,IAZIG
4405,IAZMA
4406,IAZUL
4407,IBISI
4408,IBRIC
4409,ICNEA
4410,ICNET
4411,ICNII
4412,ICNIM
4413,ICNIT
4414,ICOSE
4415,ICREI
4416,ICTER
4417,ICTUS
4418,ICURI
4419,IDEAI
4420,IDEAL
4421,IDEAM
4422,IDEAT
4423,IDEAU
4424,IDEEA
4425,IDEEZ
4426,IDEII
4427,IDELE
4428,IDILA
4429,IDILE
4430,IDIOM
4431,IDIOT
4432,IDOLI
4433,IDOUL
4434,IDREI
4435,IEDEI
4436,IEDUL
4437,IEDUT
4438,IEPEI
4439,IERBI
4440,IEREC
4441,IEREI
4442,IEREU
4443,IERHA
4444,IERHE
4445,IERNA
4446,IERNI
4447,IERTA
4448,IERTE
4449,IERTI
4450,IERUL
4451,IESEA
4452,IESII
4453,IESIM
4454,IESIT
4455,IESLE
4456,IESTA
4457,IESTE
4458,IESTI
4459,IETAC
4460,IEZEA
4461,IEZER
4462,IEZII
4463,IEZIM
4464,IEZIT
4465,IEZME
4466,IFOSE
4467,IGNAM
4468,IGNAR
4469,IGNAT
4470,IGNEE
4471,IGNEI
4472,IGNEU
4473,IGNOR
4474,IILOR
4475,IJELE
4476,ILAIE
4477,ILARA
4478,ILARE
4479,ILARI
4480,ILAUL
4481,ILEIE
4482,ILENE
4483,ILEON
4484,ILEUL
4485,ILEUS
4486,ILIAC
4487,ILICE
4488,ILION
4489,ILIRA
4490,ILIRE
4491,ILIRI
4492,ILOTI
4493,IMAGO
4494,IMALA
4495,IMALE
4496,IMAMI
4497,IMANI
4498,IMBAT
4499,IMBIA
4500,IMBIB
4501,IMBIE
4502,IMBII
4503,IMBIN
4504,IMBLA
4505,IMBLE
4506,IMBLI
4507,IMBLU
4508,IMBUC
4509,IMBUN
4510,IMENS
4511,IMERG
4512,IMERS
4513,IMITA
4514,IMITE
4515,IMITI
4516,IMNIC
4517,IMNUL
4518,IMOLA
4519,IMOSI
4520,IMPAC
4521,IMPAR
4522,IMPAS
4523,IMPIA
4524,IMPIE
4525,IMPII
4526,IMPIU
4527,IMPLE
4528,IMPLI
4529,IMPLU
4530,IMPUI
4531,IMPUN
4532,IMPUR
4533,IMPUS
4534,IMPUT
4535,IMUNA
4536,IMUND
4537,IMUNE
4538,IMUNI
4539,IMURI
4540,INALT
4541,INAPT
4542,INARI
4543,INCAI
4544,INCAP
4545,INCAS
4546,INCAT
4547,INCEP
4548,INCET
4549,INCHI
4550,INCIT
4551,INCOA
4552,INCOT
4553,INCUB
4554,INCUI
4555,INCUL
4556,INCUR
4557,INDAN
4558,INDES
4559,INDEX
4560,INDIC
4561,INDIU
4562,INDOI
4563,INDOL
4564,INDOP
4565,INDUC
4566,INDUR
4567,INDUS
4568,INECA
4569,INECE
4570,INECI
4571,INELE
4572,INEMA
4573,INEME
4574,INEMI
4575,INEPT
4576,INERM
4577,INERT
4578,INETE
4579,INFAM
4580,INFAS
4581,INFAT
4582,INFIA
4583,INFIE
4584,INFIG
4585,INFIM
4586,INFIR
4587,INFIX
4588,INFOC
4589,INFOI
4590,INFRA
4591,INFUZ
4592,INGAN
4593,INGER
4594,INHAM
4595,INHAP
4596,INHAT
4597,INHIB
4598,INICA
4599,INICE
4600,INICI
4601,INIEI
4602,INIMA
4603,INIME
4604,INIMI
4605,INION
4606,INITA
4607,INITE
4608,INJUG
4609,INJUR
4610,INMIA
4611,INMII
4612,INMOI
4613,INNOD
4614,INNOI
4615,INOTA
4616,INOTI
4617,INOVA
4618,INPUT
4619,INRAI
4620,INSAM
4621,INSEI
4622,INSEL
4623,INSEM
4624,INSII
4625,INSIR
4626,INSOR
4627,INSUL
4628,INTAI
4629,INTEP
4630,INTER
4631,INTES
4632,INTIM
4633,INTIN
4634,INTRA
4635,INTRE
4636,INTRI
4637,INTRU
4638,INTUI
4639,INUND
4640,INURI
4641,INVAR
4642,INVAT
4643,INVIA
4644,INVIE
4645,INVII
4646,INVIT
4647,INVOC
4648,INVOI
4649,IOBAG
4650,IODAT
4651,IODIC
4652,IODUL
4653,IOFCA
4654,IOLEI
4655,IONIC
4656,IONII
4657,IONIT
4658,IONIU
4659,IONUL
4660,IOSAG
4661,IOTEI
4662,IOTUL
4663,IOVEI
4664,IOVII
4665,IOVUL
4666,IPECA
4667,IPSOS
4668,IRACA
4669,IRATO
4670,IRBIS
4671,IREAL
4672,IRIGA
4673,IRIGE
4674,IRIGI
4675,IRISI
4676,IRITA
4677,IRITE
4678,IRITI
4679,IRIZA
4680,IRMOS
4681,IROSI
4682,IROZI
4683,IRUGA
4684,IRUGI
4685,IRUMP
4686,IRUMT
4687,IRUPA
4688,IRUPE
4689,IRUPI
4690,IRUPT
4691,IRURI
4692,ISALA
4693,ISCAI
4694,ISCAM
4695,ISCAT
4696,ISCAU
4697,ISLAM
4698,ISLAZ
4699,ISLIC
4700,ISNAF
4701,ISOPI
4702,ISPAS
4703,ISPOL
4704,ISTEA
4705,ISTEI
4706,ISTET
4707,ISTIA
4708,ISTOR
4709,ISTOV
4710,ISTUI
4711,ITANI
4712,ITARE
4713,ITARI
4714,ITEAI
4715,ITEAM
4716,ITEAU
4717,ITELE
4718,ITEME
4719,ITEMI
4720,ITESC
4721,ITIIU
4722,ITIND
4723,ITIRA
4724,ITIRE
4725,ITIRI
4726,ITISE
4727,ITISI
4728,ITITA
4729,ITITE
4730,ITITI
4731,IUBEA
4732,IUBET
4733,IUBII
4734,IUBIM
4735,IUBIT
4736,IUDEI
4737,IUDEU
4738,IUGAR
4739,IUIAI
4740,IUIAM
4741,IUIAU
4742,IUIND
4743,IUIRA
4744,IUIRE
4745,IUIRI
4746,IUISE
4747,IUISI
4748,IUITI
4749,IULIE
4750,IUNIE
4751,IURAS
4752,IURES
4753,IURTA
4754,IURTE
4755,IURUS
4756,IUSCA
4757,IUSNI
4758,IUSTI
4759,IUSUL
4760,IUTAR
4761,IUTEA
4762,IUTEI
4763,IUTII
4764,IUTIM
4765,IUTIT
4766,IUXTA
4767,IUXTE
4768,IVARE
4769,IVEAI
4770,IVEAM
4771,IVEAU
4772,IVELI
4773,IVERE
4774,IVESC
4775,IVIND
4776,IVIRA
4777,IVIRE
4778,IVIRI
4779,IVISE
4780,IVISI
4781,IVITA
4782,IVITE
4783,IVITI
4784,IVRIT
4785,IZBEA
4786,IZBEI
4787,IZBII
4788,IZBIM
4789,IZBIT
4790,IZBUC
4791,IZDAT
4792,IZINA
4793,IZINE
4794,IZINI
4795,IZLAZ
4796,IZMEI
4797,IZOLA
4798,IZURI
4799,IZVOD
4800,IZVOR
4801,JABIA
4802,JABIE
4803,JABII
4804,JABOU
4805,JABRA
4806,JABRE
4807,JABUL
4808,JACAI
4809,JACAS
4810,JACII
4811,JACUL
4812,JADUL
4813,JAFUL
4814,JAIUL
4815,JALBA
4816,JALBE
4817,JALBI
4818,JALEA
4819,JALEI
4820,JALEO
4821,JALES
4822,JALET
4823,JALON
4824,JAMBA
4825,JAMBE
4826,JAMBU
4827,JAMEI
4828,JAMNA
4829,JAMNE
4830,JANTA
4831,JANTE
4832,JAPCA
4833,JAPEI
4834,JAPII
4835,JAPIU
4836,JAPON
4837,JAPSA
4838,JAPSE
4839,JAPSI
4840,JAPUL
4841,JARCA
4842,JARCI
4843,JARDA
4844,JARDE
4845,JAREA
4846,JARET
4847,JARII
4848,JARIM
4849,JARIT
4850,JARUI
4851,JARUL
4852,JAVEI
4853,JAVRA
4854,JAVRE
4855,JAZUL
4856,JDERI
4857,JEANS
4858,JEBUL
4859,JECUI
4860,JEFUI
4861,JEGOS
4862,JEGUL
4863,JEJUN
4864,JELEA
4865,JELEI
4866,JELER
4867,JELEU
4868,JELII
4869,JELIM
4870,JELIT
4871,JELUI
4872,JENAI
4873,JENAM
4874,JENAT
4875,JENAU
4876,JENEI
4877,JENEZ
4878,JEPCI
4879,JEPII
4880,JEPUL
4881,JERBA
4882,JERBE
4883,JERSE
4884,JERUI
4885,JETAJ
4886,JETEU
4887,JETON
4888,JETOU
4889,JETUL
4890,JIANA
4891,JIBEI
4892,JIBII
4893,JIBUL
4894,JICNI
4895,JIDAN
4896,JIDOV
4897,JIENE
4898,JIENI
4899,JIGLA
4900,JIGLE
4901,JIGNI
4902,JIGOU
4903,JIGUL
4904,JIHAD
4905,JILAV
4906,JILIP
4907,JIMBA
4908,JIPAN
4909,JIPAT
4910,JIPII
4911,JIPUL
4912,JIRAV
4913,JIRUL
4914,JITAR
4915,JITIA
4916,JITIE
4917,JITII
4918,JNEAP
4919,JNEPI
4920,JOACA
4921,JOACE
4922,JOASA
4923,JOASE
4924,JOBEN
4925,JOBUL
4926,JOCOT
4927,JOCUL
4928,JOCUT
4929,JOFRA
4930,JOFRE
4931,JOIAI
4932,JOIAM
4933,JOIAN
4934,JOIAU
4935,JOILE
4936,JOIND
4937,JOIRA
4938,JOIRE
4939,JOIRI
4940,JOISE
4941,JOISI
4942,JOITA
4943,JOITE
4944,JOITI
4945,JOJEI
4946,JOKER
4947,JONCA
4948,JONCI
4949,JOSII
4950,JOSUL
4951,JOTEI
4952,JOULE
4953,JOULI
4954,JUBEE
4955,JUBEU
4956,JUCAI
4957,JUCAM
4958,JUCAT
4959,JUCAU
4960,JUDEC
4961,JUDET
4962,JUGAL
4963,JUGAN
4964,JUGAR
4965,JUGUL
4966,JUICE
4967,JUISA
4968,JUJAU
4969,JUJEU
4970,JUJUB
4971,JULEA
4972,JULEP
4973,JULFA
4974,JULFE
4975,JULII
4976,JULIM
4977,JULIT
4978,JUMBO
4979,JUNCA
4980,JUNCI
4981,JUNEI
4982,JUNEL
4983,JUNIA
4984,JUNIE
4985,JUNII
4986,JUNTA
4987,JUNTE
4988,JUPAI
4989,JUPAN
4990,JUPEA
4991,JUPEI
4992,JUPII
4993,JUPIM
4994,JUPIT
4995,JUPOI
4996,JUPON
4997,JUPUI
4998,JURAI
4999,JURAM
5000,JURAT
5001,JURAU
5002,JURII
5003,JURIU
5004,JURUI
5005,JURUL
5006,JUSTA
5007,JUSTE
5008,JUSTI
5009,JUVAT
5010,JUXTA
5011,JUXTE
5012,JUZII
5013,KABIL
5014,KAGUL
5015,KAKIA
5016,KAKIE
5017,KAKII
5018,KAKIU
5019,KALAM
5020,KALIU
5021,KAMEI
5022,KAMII
5023,KAONI
5024,KAPPA
5025,KARMA
5026,KARME
5027,KAVEI
5028,KAZAH
5029,KAZOO
5030,KEAUL
5031,KEDIV
5032,KENAF
5033,KENDO
5034,KERII
5035,KERUL
5036,KETCH
5037,KETEI
5038,KEVIR
5039,KHMER
5040,KIANG
5041,KILUL
5042,KINAS
5043,KINEI
5044,KIPII
5045,KIPUL
5046,KITUL
5047,KOALA
5048,KOBII
5049,KOBUL
5050,KODAK
5051,KOGAI
5052,KOINE
5053,KOREA
5054,KOREI
5055,KOVAR
5056,KRAAL
5057,KRAFT
5058,KRILL
5059,KUBEI
5060,KUDUL
5061,KULAN
5062,KUMEL
5063,KURDA
5064,KURDE
5065,KURZI
5066,KYATI
5067,KYRIE
5068,LABAN
5069,LABEI
5070,LABEL
5071,LABIA
5072,LABIE
5073,LABII
5074,LABIL
5075,LABIO
5076,LABIU
5077,LABOS
5078,LABRI
5079,LABRU
5080,LABUL
5081,LACAR
5082,LACAS
5083,LACAT
5084,LACOM
5085,LACRA
5086,LACRE
5087,LACSI
5088,LACTI
5089,LACTO
5090,LACUI
5091,LACUL
5092,LADIN
5093,LADOI
5094,LAFAI
5095,LAFUL
5096,LAGAR
5097,LAGON
5098,LAGUM
5099,LAHAR
5100,LAICA
5101,LAICE
5102,LAICI
5103,LAIEI
5104,LAIES
5105,LAIET
5106,LAILE
5107,LAITA
5108,LAITE
5109,LAIUL
5110,LALAI
5111,LALAU
5112,LALEA
5113,LAMAI
5114,LAMAM
5115,LAMAT
5116,LAMAU
5117,LAMBA
5118,LAMBE
5119,LAMEI
5120,LAMEZ
5121,LAMPA
5122,LAMPI
5123,LANCE
5124,LANCI
5125,LANDA
5126,LANDE
5127,LANEI
